,x0,y0,StartNode,StartTime,xf,yf,FinalNode
13016,366090.64,3713281.77,674,1168,366062.53,3712929.15,1203
13017,366090.64,3713281.77,674,1050,366062.53,3712929.15,1203
13018,366090.64,3713281.77,674,1328,366062.53,3712929.15,1203
13019,366090.64,3713281.77,674,563,366062.53,3712929.15,1203
13020,366090.64,3713281.77,674,968,366062.53,3712929.15,1203
13021,366090.64,3713281.77,674,1476,365985.2423,3713045.755733,983
13022,366096.27,3713269.68,675,505,366062.53,3712929.15,1203
13023,366096.27,3713269.68,675,976,366062.53,3712929.15,1203
13024,366096.27,3713269.68,675,893,366062.53,3712929.15,1203
13025,366096.27,3713269.68,675,633,366062.53,3712929.15,1203
13026,366096.27,3713269.68,675,255,366062.53,3712929.15,1203
13027,366096.27,3713269.68,675,849,366062.53,3712929.15,1203
13028,366096.27,3713269.68,675,321,366062.53,3712929.15,1203
13029,366096.27,3713269.68,675,462,366062.53,3712929.15,1203
13030,366096.27,3713269.68,675,666,366062.53,3712929.15,1203
13031,366096.27,3713269.68,675,774,366062.53,3712929.15,1203
13032,366096.27,3713269.68,675,810,366062.53,3712929.15,1203
13033,366096.27,3713269.68,675,1094,366062.53,3712929.15,1203
13034,366096.27,3713269.68,675,195,366062.53,3712929.15,1203
13035,366096.27,3713269.68,675,772,366062.53,3712929.15,1203
13036,366096.27,3713269.68,675,1058,366062.53,3712929.15,1203
13037,366096.27,3713269.68,675,71,366062.53,3712929.15,1203
13038,366096.27,3713269.68,675,1474,366006.549247,3713009.804168,1059
13039,366025.13,3713244.79,683,1288,366062.53,3712929.15,1203
13040,366025.13,3713244.79,683,729,366062.53,3712929.15,1203
13041,366025.13,3713244.79,683,430,366062.53,3712929.15,1203
13042,366025.13,3713244.79,683,804,366062.53,3712929.15,1203
13043,366025.13,3713244.79,683,103,366062.53,3712929.15,1203
13044,366025.13,3713244.79,683,1164,366058.952886,3712934.303721,1059
13045,366025.13,3713244.79,683,689,366062.53,3712929.15,1203
13046,366025.13,3713244.79,683,835,366062.53,3712929.15,1203
13047,366025.13,3713244.79,683,1099,366062.53,3712929.15,1203
13048,366025.13,3713244.79,683,1145,366062.53,3712929.15,1203
13049,366025.13,3713244.79,683,1236,366062.53,3712929.15,1203
13050,366025.13,3713244.79,683,776,366062.53,3712929.15,1203
13051,366025.13,3713244.79,683,46,366062.53,3712929.15,1203
13052,366025.13,3713244.79,683,1015,366062.53,3712929.15,1203
13053,366025.13,3713244.79,683,959,366062.53,3712929.15,1203
13054,366025.13,3713244.79,683,741,366062.53,3712929.15,1203
13055,366025.13,3713244.79,683,218,366062.53,3712929.15,1203
13056,366204.57,3713211.8,704,1440,366062.53,3712929.15,1203
13057,366204.57,3713211.8,704,1201,366062.53,3712929.15,1203
13058,366204.57,3713211.8,704,1190,366062.53,3712929.15,1203
13059,366204.57,3713211.8,704,965,366062.53,3712929.15,1203
13060,366204.57,3713211.8,704,511,366062.53,3712929.15,1203
13061,366204.57,3713211.8,704,1400,366062.53,3712929.15,1203
13062,366204.57,3713211.8,704,824,366062.53,3712929.15,1203
13063,366204.57,3713211.8,704,1048,366062.53,3712929.15,1203
13064,366204.57,3713211.8,704,1128,366062.53,3712929.15,1203
13065,366204.57,3713211.8,704,1473,366050.85681,3712945.968127,1059
13066,366204.57,3713211.8,704,484,366062.53,3712929.15,1203
13067,366204.57,3713211.8,704,612,366062.53,3712929.15,1203
13068,366204.57,3713211.8,704,889,366062.53,3712929.15,1203
13069,366204.57,3713211.8,704,538,366062.53,3712929.15,1203
13070,366204.57,3713211.8,704,707,366062.53,3712929.15,1203
13071,366204.57,3713211.8,704,655,366062.53,3712929.15,1203
13072,366204.57,3713211.8,704,1043,366062.53,3712929.15,1203
13073,366176.06,3713248.24,705,501,366062.53,3712929.15,1203
13074,366176.06,3713248.24,705,795,366062.53,3712929.15,1203
13075,366176.06,3713248.24,705,877,366062.53,3712929.15,1203
13076,366176.06,3713248.24,705,776,366062.53,3712929.15,1203
13077,366176.06,3713248.24,705,712,366062.53,3712929.15,1203
13078,366176.06,3713248.24,705,740,366062.53,3712929.15,1203
13079,366176.06,3713248.24,705,702,366062.53,3712929.15,1203
13080,366176.06,3713248.24,705,1148,366062.53,3712929.15,1203
13081,366176.06,3713248.24,705,1562,366061.48,3713104.75,983
13082,366176.06,3713248.24,705,853,366062.53,3712929.15,1203
13083,366176.06,3713248.24,705,680,366062.53,3712929.15,1203
13084,366176.06,3713248.24,705,710,366062.53,3712929.15,1203
13085,366176.06,3713248.24,705,1053,366062.53,3712929.15,1203
13086,366176.06,3713248.24,705,1678,366119.936795,3713148.401407,832
13087,366176.06,3713248.24,705,1263,366062.53,3712929.15,1203
13088,366176.06,3713248.24,705,942,366062.53,3712929.15,1203
13089,366176.06,3713248.24,705,824,366062.53,3712929.15,1203
13090,366152.04,3713273.53,706,1521,366036.066671,3713085.084655,983
13091,366152.04,3713273.53,706,263,366062.53,3712929.15,1203
13092,366152.04,3713273.53,706,326,366062.53,3712929.15,1203
13093,366152.04,3713273.53,706,654,366062.53,3712929.15,1203
13094,366152.04,3713273.53,706,1565,366079.098395,3713117.906173,832
13095,366152.04,3713273.53,706,1188,366062.53,3712929.15,1203
13096,366152.04,3713273.53,706,517,366062.53,3712929.15,1203
13097,366152.04,3713273.53,706,651,366062.53,3712929.15,1203
13098,366152.04,3713273.53,706,998,366062.53,3712929.15,1203
13099,366152.04,3713273.53,706,968,366062.53,3712929.15,1203
13100,366152.04,3713273.53,706,648,366062.53,3712929.15,1203
13101,366152.04,3713273.53,706,1547,366021.10007,3713073.503197,983
13102,366152.04,3713273.53,706,195,366062.53,3712929.15,1203
13103,366152.04,3713273.53,706,960,366062.53,3712929.15,1203
13104,366152.04,3713273.53,706,724,366062.53,3712929.15,1203
13105,366152.04,3713273.53,706,1128,366062.53,3712929.15,1203
13106,366152.04,3713273.53,706,427,366062.53,3712929.15,1203
13107,365996.79,3713210.07,710,662,366062.53,3712929.15,1203
13108,365996.79,3713210.07,710,907,366062.53,3712929.15,1203
13109,365996.79,3713210.07,710,862,366062.53,3712929.15,1203
13110,365996.79,3713210.07,710,1351,366084.737402,3713122.116985,832
13111,365996.79,3713210.07,710,228,366062.53,3712929.15,1203
13112,365996.79,3713210.07,710,728,366062.53,3712929.15,1203
13113,365996.79,3713210.07,710,357,366062.53,3712929.15,1203
13114,365996.79,3713210.07,710,461,366062.53,3712929.15,1203
13115,365996.79,3713210.07,710,797,366062.53,3712929.15,1203
13116,365996.79,3713210.07,710,1564,365979.253464,3713221.71528,553
13117,365996.79,3713210.07,710,287,366062.53,3712929.15,1203
13118,365996.79,3713210.07,710,722,366062.53,3712929.15,1203
13119,365996.79,3713210.07,710,370,366062.53,3712929.15,1203
13120,365996.79,3713210.07,710,143,366062.53,3712929.15,1203
13121,365996.79,3713210.07,710,1312,366062.53,3712929.15,1203
13122,365996.79,3713210.07,710,1122,366062.53,3712929.15,1203
13123,365996.79,3713210.07,710,729,366062.53,3712929.15,1203
13124,366135.21,3713232.17,768,413,366062.53,3712929.15,1203
13125,366135.21,3713232.17,768,609,366062.53,3712929.15,1203
13126,366135.21,3713232.17,768,1145,366062.53,3712929.15,1203
13127,366135.21,3713232.17,768,523,366062.53,3712929.15,1203
13128,366135.21,3713232.17,768,812,366062.53,3712929.15,1203
13129,366135.21,3713232.17,768,452,366062.53,3712929.15,1203
13130,366135.21,3713232.17,768,152,366062.53,3712929.15,1203
13131,366135.21,3713232.17,768,723,366062.53,3712929.15,1203
13132,366135.21,3713232.17,768,691,366062.53,3712929.15,1203
13133,366135.21,3713232.17,768,1093,366062.53,3712929.15,1203
13134,366135.21,3713232.17,768,1561,365992.863092,3713051.652856,983
13135,366135.21,3713232.17,768,537,366062.53,3712929.15,1203
13136,366135.21,3713232.17,768,876,366062.53,3712929.15,1203
13137,366135.21,3713232.17,768,492,366062.53,3712929.15,1203
13138,366135.21,3713232.17,768,888,366062.53,3712929.15,1203
13139,366135.21,3713232.17,768,2006,366135.21,3713232.17,768
13140,366135.21,3713232.17,768,743,366062.53,3712929.15,1203
13141,365990.88,3713202.76,792,470,366062.53,3712929.15,1203
13142,365990.88,3713202.76,792,648,366062.53,3712929.15,1203
13143,365990.88,3713202.76,792,572,366062.53,3712929.15,1203
13144,365990.88,3713202.76,792,362,366062.53,3712929.15,1203
13145,365990.88,3713202.76,792,1487,365986.941199,3713038.054428,1059
13146,365990.88,3713202.76,792,814,366062.53,3712929.15,1203
13147,365990.88,3713202.76,792,1247,366062.53,3712929.15,1203
13148,365990.88,3713202.76,792,486,366062.53,3712929.15,1203
13149,365990.88,3713202.76,792,2071,365990.88,3713202.76,792
13150,365990.88,3713202.76,792,102,366062.53,3712929.15,1203
13151,365990.88,3713202.76,792,829,366062.53,3712929.15,1203
13152,365990.88,3713202.76,792,1028,366062.53,3712929.15,1203
13153,365990.88,3713202.76,792,701,366062.53,3712929.15,1203
13154,365990.88,3713202.76,792,546,366062.53,3712929.15,1203
13155,365990.88,3713202.76,792,523,366062.53,3712929.15,1203
13156,365990.88,3713202.76,792,529,366062.53,3712929.15,1203
13157,365990.88,3713202.76,792,927,366062.53,3712929.15,1203
13158,366087.11,3713194.95,797,935,366062.53,3712929.15,1203
13159,366087.11,3713194.95,797,1520,366031.268922,3713081.37206,983
13160,366087.11,3713194.95,797,1061,366062.53,3712929.15,1203
13161,366087.11,3713194.95,797,1901,366087.11,3713194.95,797
13162,366087.11,3713194.95,797,515,366062.53,3712929.15,1203
13163,366087.11,3713194.95,797,214,366062.53,3712929.15,1203
13164,366087.11,3713194.95,797,1756,366126.465777,3713158.3552,903
13165,366087.11,3713194.95,797,726,366062.53,3712929.15,1203
13166,366087.11,3713194.95,797,797,366062.53,3712929.15,1203
13167,366087.11,3713194.95,797,837,366062.53,3712929.15,1203
13168,366087.11,3713194.95,797,1301,366062.53,3712929.15,1203
13169,366087.11,3713194.95,797,703,366062.53,3712929.15,1203
13170,366087.11,3713194.95,797,769,366062.53,3712929.15,1203
13171,366087.11,3713194.95,797,541,366062.53,3712929.15,1203
13172,366087.11,3713194.95,797,1429,366032.339117,3712972.64746,1059
13173,366087.11,3713194.95,797,497,366062.53,3712929.15,1203
13174,366087.11,3713194.95,797,812,366062.53,3712929.15,1203
13175,366163.84,3713204.05,802,780,366062.53,3712929.15,1203
13176,366163.84,3713204.05,802,1511,366035.793389,3712967.670724,1059
13177,366163.84,3713204.05,802,958,366062.53,3712929.15,1203
13178,366163.84,3713204.05,802,981,366062.53,3712929.15,1203
13179,366163.84,3713204.05,802,459,366062.53,3712929.15,1203
13180,366163.84,3713204.05,802,361,366062.53,3712929.15,1203
13181,366163.84,3713204.05,802,1378,366062.53,3712929.15,1203
13182,366163.84,3713204.05,802,1522,366028.331323,3712978.421682,1059
13183,366163.84,3713204.05,802,975,366062.53,3712929.15,1203
13184,366163.84,3713204.05,802,1107,366062.53,3712929.15,1203
13185,366163.84,3713204.05,802,899,366062.53,3712929.15,1203
13186,366163.84,3713204.05,802,2584,366163.84,3713204.05,802
13187,366163.84,3713204.05,802,98,366062.53,3712929.15,1203
13188,366163.84,3713204.05,802,1133,366062.53,3712929.15,1203
13189,366163.84,3713204.05,802,260,366062.53,3712929.15,1203
13190,366163.84,3713204.05,802,1295,366062.53,3712929.15,1203
13191,366163.84,3713204.05,802,1120,366062.53,3712929.15,1203
13192,366164.92,3713198.49,803,1009,366062.53,3712929.15,1203
13193,366164.92,3713198.49,803,533,366062.53,3712929.15,1203
13194,366164.92,3713198.49,803,1065,366062.53,3712929.15,1203
13195,366164.92,3713198.49,803,2030,366164.92,3713198.49,803
13196,366164.92,3713198.49,803,928,366062.53,3712929.15,1203
13197,366164.92,3713198.49,803,1903,366164.92,3713198.49,803
13198,366164.92,3713198.49,803,1109,366062.53,3712929.15,1203
13199,366164.92,3713198.49,803,1446,366062.53,3712929.15,1203
13200,366164.92,3713198.49,803,1079,366062.53,3712929.15,1203
13201,366164.92,3713198.49,803,506,366062.53,3712929.15,1203
13202,366164.92,3713198.49,803,1027,366062.53,3712929.15,1203
13203,366164.92,3713198.49,803,539,366062.53,3712929.15,1203
13204,366164.92,3713198.49,803,1226,366062.53,3712929.15,1203
13205,366164.92,3713198.49,803,1848,366164.92,3713198.49,803
13206,366164.92,3713198.49,803,1281,366062.53,3712929.15,1203
13207,366164.92,3713198.49,803,637,366062.53,3712929.15,1203
13208,366164.92,3713198.49,803,570,366062.53,3712929.15,1203
13209,365419.32,3713665.39,117,850,365491.93,3713378.82,461
13210,365419.32,3713665.39,117,716,365491.93,3713378.82,461
13211,365419.32,3713665.39,117,440,365491.93,3713378.82,461
13212,365419.32,3713665.39,117,637,365491.93,3713378.82,461
13213,365419.32,3713665.39,117,1366,365491.93,3713378.82,461
13214,365419.32,3713665.39,117,1032,365491.93,3713378.82,461
13215,365419.32,3713665.39,117,1427,365489.7221,3713380.465444,450
13216,365419.32,3713665.39,117,920,365491.93,3713378.82,461
13217,365419.32,3713665.39,117,736,365491.93,3713378.82,461
13218,365419.32,3713665.39,117,1359,365491.93,3713378.82,461
13219,365419.32,3713665.39,117,1106,365491.93,3713378.82,461
13220,365419.32,3713665.39,117,1371,365491.93,3713378.82,461
13221,365419.32,3713665.39,117,1667,365352.973997,3713561.759616,235
13222,365419.32,3713665.39,117,761,365491.93,3713378.82,461
13223,365419.32,3713665.39,117,1242,365491.93,3713378.82,461
13224,365419.32,3713665.39,117,306,365491.93,3713378.82,461
13225,365419.32,3713665.39,117,75,365491.93,3713378.82,461
13226,365419.32,3713665.39,117,280,365491.93,3713378.82,461
13227,365435.5,3713660.54,118,1529,365499.983865,3713421.160745,385
13228,365435.5,3713660.54,118,1383,365491.93,3713378.82,461
13229,365435.5,3713660.54,118,412,365491.93,3713378.82,461
13230,365435.5,3713660.54,118,837,365491.93,3713378.82,461
13231,365435.5,3713660.54,118,371,365491.93,3713378.82,461
13232,365435.5,3713660.54,118,1004,365491.93,3713378.82,461
13233,365435.5,3713660.54,118,692,365491.93,3713378.82,461
13234,365435.5,3713660.54,118,720,365491.93,3713378.82,461
13235,365435.5,3713660.54,118,837,365491.93,3713378.82,461
13236,365435.5,3713660.54,118,495,365491.93,3713378.82,461
13237,365435.5,3713660.54,118,255,365491.93,3713378.82,461
13238,365435.5,3713660.54,118,382,365491.93,3713378.82,461
13239,365435.5,3713660.54,118,740,365491.93,3713378.82,461
13240,365435.5,3713660.54,118,1832,365435.5,3713660.54,118
13241,365435.5,3713660.54,118,1084,365491.93,3713378.82,461
13242,365435.5,3713660.54,118,679,365491.93,3713378.82,461
13243,365435.5,3713660.54,118,927,365491.93,3713378.82,461
13244,365435.5,3713660.54,118,1104,365491.93,3713378.82,461
13245,365472.56,3713654.48,143,274,365491.93,3713378.82,461
13246,365472.56,3713654.48,143,1320,365491.93,3713378.82,461
13247,365472.56,3713654.48,143,873,365491.93,3713378.82,461
13248,365472.56,3713654.48,143,1388,365491.93,3713378.82,461
13249,365472.56,3713654.48,143,1067,365491.93,3713378.82,461
13250,365472.56,3713654.48,143,519,365491.93,3713378.82,461
13251,365472.56,3713654.48,143,782,365491.93,3713378.82,461
13252,365472.56,3713654.48,143,1512,365528.288779,3713476.822281,296
13253,365472.56,3713654.48,143,1291,365491.93,3713378.82,461
13254,365472.56,3713654.48,143,907,365491.93,3713378.82,461
13255,365472.56,3713654.48,143,1072,365491.93,3713378.82,461
13256,365472.56,3713654.48,143,1128,365491.93,3713378.82,461
13257,365472.56,3713654.48,143,1478,365509.439934,3713439.552697,353
13258,365472.56,3713654.48,143,1136,365491.93,3713378.82,461
13259,365472.56,3713654.48,143,692,365491.93,3713378.82,461
13260,365472.56,3713654.48,143,677,365491.93,3713378.82,461
13261,365472.56,3713654.48,143,1079,365491.93,3713378.82,461
13262,365472.56,3713654.48,143,527,365491.93,3713378.82,461
13263,365559.39,3713639.41,162,1162,365491.93,3713378.82,461
13264,365559.39,3713639.41,162,464,365491.93,3713378.82,461
13265,365559.39,3713639.41,162,1266,365491.93,3713378.82,461
13266,365559.39,3713639.41,162,1326,365491.93,3713378.82,461
13267,365559.39,3713639.41,162,1275,365491.93,3713378.82,461
13268,365559.39,3713639.41,162,663,365491.93,3713378.82,461
13269,365559.39,3713639.41,162,429,365491.93,3713378.82,461
13270,365559.39,3713639.41,162,1921,365559.39,3713639.41,162
13271,365559.39,3713639.41,162,484,365491.93,3713378.82,461
13272,365559.39,3713639.41,162,528,365491.93,3713378.82,461
13273,365559.39,3713639.41,162,1071,365491.93,3713378.82,461
13274,365559.39,3713639.41,162,1149,365491.93,3713378.82,461
13275,365559.39,3713639.41,162,850,365491.93,3713378.82,461
13276,365559.39,3713639.41,162,1117,365491.93,3713378.82,461
13277,365559.39,3713639.41,162,1059,365491.93,3713378.82,461
13278,365559.39,3713639.41,162,142,365491.93,3713378.82,461
13279,365559.39,3713639.41,162,985,365491.93,3713378.82,461
13280,365559.39,3713639.41,162,948,365491.93,3713378.82,461
13281,365595.25,3713630.59,163,394,365491.93,3713378.82,461
13282,365595.25,3713630.59,163,1550,365490.512259,3713407.442902,385
13283,365595.25,3713630.59,163,1310,365491.93,3713378.82,461
13284,365595.25,3713630.59,163,446,365491.93,3713378.82,461
13285,365595.25,3713630.59,163,523,365491.93,3713378.82,461
13286,365595.25,3713630.59,163,1039,365491.93,3713378.82,461
13287,365595.25,3713630.59,163,595,365491.93,3713378.82,461
13288,365595.25,3713630.59,163,666,365491.93,3713378.82,461
13289,365595.25,3713630.59,163,585,365491.93,3713378.82,461
13290,365595.25,3713630.59,163,528,365491.93,3713378.82,461
13291,365595.25,3713630.59,163,798,365491.93,3713378.82,461
13292,365595.25,3713630.59,163,1395,365520.115359,3713460.724603,353
13293,365595.25,3713630.59,163,753,365491.93,3713378.82,461
13294,365595.25,3713630.59,163,1766,365558.101863,3713634.82761,162
13295,365595.25,3713630.59,163,1829,365595.25,3713630.59,163
13296,365595.25,3713630.59,163,423,365491.93,3713378.82,461
13297,365595.25,3713630.59,163,549,365491.93,3713378.82,461
13298,365595.25,3713630.59,163,252,365491.93,3713378.82,461
13299,365462.89,3713626.89,168,1046,365491.93,3713378.82,461
13300,365462.89,3713626.89,168,633,365491.93,3713378.82,461
13301,365462.89,3713626.89,168,1067,365491.93,3713378.82,461
13302,365462.89,3713626.89,168,1816,365462.89,3713626.89,168
13303,365462.89,3713626.89,168,266,365491.93,3713378.82,461
13304,365462.89,3713626.89,168,729,365491.93,3713378.82,461
13305,365462.89,3713626.89,168,974,365491.93,3713378.82,461
13306,365462.89,3713626.89,168,339,365491.93,3713378.82,461
13307,365462.89,3713626.89,168,770,365491.93,3713378.82,461
13308,365462.89,3713626.89,168,1122,365491.93,3713378.82,461
13309,365462.89,3713626.89,168,1398,365491.93,3713378.82,461
13310,365462.89,3713626.89,168,896,365491.93,3713378.82,461
13311,365462.89,3713626.89,168,458,365491.93,3713378.82,461
13312,365462.89,3713626.89,168,1163,365491.93,3713378.82,461
13313,365462.89,3713626.89,168,580,365491.93,3713378.82,461
13314,365462.89,3713626.89,168,1331,365491.93,3713378.82,461
13315,365462.89,3713626.89,168,255,365491.93,3713378.82,461
13316,365462.89,3713626.89,168,1726,365447.988205,3713597.459995,194
13317,365426.99,3713632.94,175,799,365491.93,3713378.82,461
13318,365426.99,3713632.94,175,1266,365491.93,3713378.82,461
13319,365426.99,3713632.94,175,472,365491.93,3713378.82,461
13320,365426.99,3713632.94,175,835,365491.93,3713378.82,461
13321,365426.99,3713632.94,175,470,365491.93,3713378.82,461
13322,365426.99,3713632.94,175,301,365491.93,3713378.82,461
13323,365426.99,3713632.94,175,747,365491.93,3713378.82,461
13324,365426.99,3713632.94,175,449,365491.93,3713378.82,461
13325,365426.99,3713632.94,175,1099,365491.93,3713378.82,461
13326,365426.99,3713632.94,175,1120,365491.93,3713378.82,461
13327,365426.99,3713632.94,175,754,365491.93,3713378.82,461
13328,365426.99,3713632.94,175,578,365491.93,3713378.82,461
13329,365426.99,3713632.94,175,679,365491.93,3713378.82,461
13330,365426.99,3713632.94,175,1453,365491.93,3713378.82,461
13331,365426.99,3713632.94,175,558,365491.93,3713378.82,461
13332,365426.99,3713632.94,175,1061,365491.93,3713378.82,461
13333,365426.99,3713632.94,175,841,365491.93,3713378.82,461
13334,365426.99,3713632.94,175,680,365491.93,3713378.82,461
13335,365511.93,3713648.39,176,1337,365491.93,3713378.82,461
13336,365511.93,3713648.39,176,247,365491.93,3713378.82,461
13337,365511.93,3713648.39,176,996,365491.93,3713378.82,461
13338,365511.93,3713648.39,176,758,365491.93,3713378.82,461
13339,365511.93,3713648.39,176,1534,365522.258453,3713464.974868,353
13340,365511.93,3713648.39,176,343,365491.93,3713378.82,461
13341,365511.93,3713648.39,176,1546,365529.274942,3713478.755771,296
13342,365511.93,3713648.39,176,1159,365491.93,3713378.82,461
13343,365511.93,3713648.39,176,804,365491.93,3713378.82,461
13344,365511.93,3713648.39,176,560,365491.93,3713378.82,461
13345,365511.93,3713648.39,176,475,365491.93,3713378.82,461
13346,365511.93,3713648.39,176,1906,365511.93,3713648.39,176
13347,365511.93,3713648.39,176,582,365491.93,3713378.82,461
13348,365511.93,3713648.39,176,1046,365491.93,3713378.82,461
13349,365511.93,3713648.39,176,430,365491.93,3713378.82,461
13350,365511.93,3713648.39,176,743,365491.93,3713378.82,461
13351,365511.93,3713648.39,176,1209,365491.93,3713378.82,461
13352,365511.93,3713648.39,176,585,365491.93,3713378.82,461
13353,365586.69,3713599.29,182,561,365491.93,3713378.82,461
13354,365586.69,3713599.29,182,2000,365586.69,3713599.29,182
13355,365586.69,3713599.29,182,579,365491.93,3713378.82,461
13356,365586.69,3713599.29,182,585,365491.93,3713378.82,461
13357,365586.69,3713599.29,182,1506,365491.93,3713378.82,461
13358,365586.69,3713599.29,182,1411,365491.93,3713378.82,461
13359,365586.69,3713599.29,182,635,365491.93,3713378.82,461
13360,365586.69,3713599.29,182,1142,365491.93,3713378.82,461
13361,365586.69,3713599.29,182,293,365491.93,3713378.82,461
13362,365586.69,3713599.29,182,997,365491.93,3713378.82,461
13363,365586.69,3713599.29,182,251,365491.93,3713378.82,461
13364,365586.69,3713599.29,182,1809,365586.69,3713599.29,182
13365,365586.69,3713599.29,182,925,365491.93,3713378.82,461
13366,365586.69,3713599.29,182,87,365491.93,3713378.82,461
13367,365586.69,3713599.29,182,655,365491.93,3713378.82,461
13368,365586.69,3713599.29,182,262,365491.93,3713378.82,461
13369,365586.69,3713599.29,182,1121,365491.93,3713378.82,461
13370,365586.69,3713599.29,182,869,365491.93,3713378.82,461
13371,365459.14,3713607.54,191,1365,365491.93,3713378.82,461
13372,365459.14,3713607.54,191,506,365491.93,3713378.82,461
13373,365459.14,3713607.54,191,897,365491.93,3713378.82,461
13374,365459.14,3713607.54,191,1097,365491.93,3713378.82,461
13375,365459.14,3713607.54,191,1189,365491.93,3713378.82,461
13376,365459.14,3713607.54,191,434,365491.93,3713378.82,461
13377,365459.14,3713607.54,191,714,365491.93,3713378.82,461
13378,365459.14,3713607.54,191,523,365491.93,3713378.82,461
13379,365459.14,3713607.54,191,509,365491.93,3713378.82,461
13380,365459.14,3713607.54,191,698,365491.93,3713378.82,461
13381,365459.14,3713607.54,191,1159,365491.93,3713378.82,461
13382,365459.14,3713607.54,191,245,365491.93,3713378.82,461
13383,365459.14,3713607.54,191,1500,365491.93,3713378.82,461
13384,365459.14,3713607.54,191,598,365491.93,3713378.82,461
13385,365459.14,3713607.54,191,1097,365491.93,3713378.82,461
13386,365459.14,3713607.54,191,1482,365491.93,3713378.82,461
13387,365459.14,3713607.54,191,745,365491.93,3713378.82,461
13388,365459.14,3713607.54,191,1236,365491.93,3713378.82,461
13389,365550.85,3713609.03,192,624,365491.93,3713378.82,461
13390,365550.85,3713609.03,192,380,365491.93,3713378.82,461
13391,365550.85,3713609.03,192,971,365491.93,3713378.82,461
13392,365550.85,3713609.03,192,218,365491.93,3713378.82,461
13393,365550.85,3713609.03,192,1495,365491.93,3713378.82,461
13394,365550.85,3713609.03,192,231,365491.93,3713378.82,461
13395,365550.85,3713609.03,192,778,365491.93,3713378.82,461
13396,365550.85,3713609.03,192,735,365491.93,3713378.82,461
13397,365550.85,3713609.03,192,1172,365491.93,3713378.82,461
13398,365550.85,3713609.03,192,393,365491.93,3713378.82,461
13399,365550.85,3713609.03,192,811,365491.93,3713378.82,461
13400,365550.85,3713609.03,192,503,365491.93,3713378.82,461
13401,365550.85,3713609.03,192,562,365491.93,3713378.82,461
13402,365550.85,3713609.03,192,1502,365491.93,3713378.82,461
13403,365550.85,3713609.03,192,1106,365491.93,3713378.82,461
13404,365550.85,3713609.03,192,707,365491.93,3713378.82,461
13405,365550.85,3713609.03,192,1209,365491.93,3713378.82,461
13406,365550.85,3713609.03,192,1757,365499.814515,3713619.90344,193
13407,365510.35,3713617.91,193,1264,365491.93,3713378.82,461
13408,365510.35,3713617.91,193,678,365491.93,3713378.82,461
13409,365510.35,3713617.91,193,235,365491.93,3713378.82,461
13410,365510.35,3713617.91,193,341,365491.93,3713378.82,461
13411,365510.35,3713617.91,193,1166,365491.93,3713378.82,461
13412,365510.35,3713617.91,193,1426,365491.93,3713378.82,461
13413,365510.35,3713617.91,193,767,365491.93,3713378.82,461
13414,365510.35,3713617.91,193,623,365491.93,3713378.82,461
13415,365510.35,3713617.91,193,1655,365538.586302,3713497.011811,296
13416,365510.35,3713617.91,193,957,365491.93,3713378.82,461
13417,365510.35,3713617.91,193,1671,365547.884026,3713515.926096,258
13418,365510.35,3713617.91,193,579,365491.93,3713378.82,461
13419,365510.35,3713617.91,193,457,365491.93,3713378.82,461
13420,365510.35,3713617.91,193,914,365491.93,3713378.82,461
13421,365510.35,3713617.91,193,139,365491.93,3713378.82,461
13422,365510.35,3713617.91,193,770,365491.93,3713378.82,461
13423,365510.35,3713617.91,193,1896,365510.35,3713617.91,193
13424,365510.35,3713617.91,193,908,365491.93,3713378.82,461
13425,365419.71,3713609.94,194,575,365491.93,3713378.82,461
13426,365419.71,3713609.94,194,1148,365491.93,3713378.82,461
13427,365419.71,3713609.94,194,732,365491.93,3713378.82,461
13428,365419.71,3713609.94,194,337,365491.93,3713378.82,461
13429,365419.71,3713609.94,194,529,365491.93,3713378.82,461
13430,365419.71,3713609.94,194,635,365491.93,3713378.82,461
13431,365419.71,3713609.94,194,1586,365410.244088,3713484.511518,328
13432,365419.71,3713609.94,194,1660,365416.213342,3713517.04636,271
13433,365419.71,3713609.94,194,1859,365419.71,3713609.94,194
13434,365419.71,3713609.94,194,1098,365491.93,3713378.82,461
13435,365419.71,3713609.94,194,1531,365498.631594,3713419.202234,385
13436,365419.71,3713609.94,194,1336,365491.93,3713378.82,461
13437,365419.71,3713609.94,194,1699,365416.213342,3713517.04636,271
13438,365419.71,3713609.94,194,627,365491.93,3713378.82,461
13439,365419.71,3713609.94,194,785,365491.93,3713378.82,461
13440,365419.71,3713609.94,194,44,365491.93,3713378.82,461
13441,365419.71,3713609.94,194,1728,365361.46,3713594.12,210
13442,365419.71,3713609.94,194,1675,365426.464944,3713532.679914,265
13443,365629.93,3713620.87,197,1126,365491.93,3713378.82,461
13444,365629.93,3713620.87,197,827,365491.93,3713378.82,461
13445,365629.93,3713620.87,197,1637,365533.660873,3713487.354916,296
13446,365629.93,3713620.87,197,854,365491.93,3713378.82,461
13447,365629.93,3713620.87,197,1873,365629.93,3713620.87,197
13448,365629.93,3713620.87,197,1223,365491.93,3713378.82,461
13449,365629.93,3713620.87,197,1141,365491.93,3713378.82,461
13450,365629.93,3713620.87,197,1056,365491.93,3713378.82,461
13451,365629.93,3713620.87,197,947,365491.93,3713378.82,461
13452,365629.93,3713620.87,197,1024,365491.93,3713378.82,461
